Program,Year,Period,Commodity,Data Item,Domain,Value,CV (%)
SURVEY,1986,FEB,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.3,
SURVEY,1986,FEB,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,50.3,
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, BULLS, GE 500 LBS - INVENTORY",TOTAL,"43,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, CALVES - INVENTORY",TOTAL,"912,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, COWS - INVENTORY",TOTAL,"2,076,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,"184,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,"1,892,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, (EXCL REPLACEMENT) - INVENTORY",TOTAL,"90,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY",TOTAL,"47,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, MILK REPLACEMENT - INVENTORY",TOTAL,"847,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY",TOTAL,"4,280,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY, MEASURED IN $",TOTAL,"2,439,600,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY, MEASURED IN $ / HEAD",TOTAL,570,
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, ON FEED - INVENTORY",TOTAL,"108,000",
SURVEY,1986,FIRST OF JAN,CATTLE,"CATTLE, STEERS, GE 500 LBS - INVENTORY",TOTAL,"265,000",
SURVEY,1986,JAN,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,84.9,
SURVEY,1986,JAN,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,34.4,
SURVEY,1986,JAN,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.1,
SURVEY,1986,JAN,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,52.6,
SURVEY,1986,JUL,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,79,
SURVEY,1986,JUL,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,35.8,
SURVEY,1986,JUL,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,41.9,
SURVEY,1986,JUL,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,47.5,
SURVEY,1986,JUN,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,91.2,
SURVEY,1986,JUN,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,37.2,
SURVEY,1986,JUN,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.2,
SURVEY,1986,JUN,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,46.2,
SURVEY,1986,MAR,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,84.7,
SURVEY,1986,MAR,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,35.7,
SURVEY,1986,MAR,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.6,
SURVEY,1986,MAR,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,49.7,
SURVEY,1986,MARKETING YEAR,CATTLE,"CATTLE, COWS, MILK - PRICE RECEIVED, MEASURED IN $ / HEAD",TOTAL,775,
SURVEY,1986,MAY,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,89.2,
SURVEY,1986,MAY,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,36.5,
SURVEY,1986,MAY,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,43.6,
SURVEY,1986,MAY,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,48.4,
SURVEY,1986,NOV,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,80.5,
SURVEY,1986,NOV,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,34.7,
SURVEY,1986,NOV,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,44.6,
SURVEY,1986,NOV,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,53.1,
SURVEY,1986,OCT,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,86,
SURVEY,1986,OCT,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,36.3,
SURVEY,1986,OCT,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,44.1,
SURVEY,1986,OCT,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,52.1,
SURVEY,1986,SEP,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,89.9,
SURVEY,1986,SEP,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,36.3,
SURVEY,1986,SEP,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,44.3,
SURVEY,1986,SEP,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,52,
SURVEY,1985,APR,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,78.5,
SURVEY,1985,APR,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,39.3,
SURVEY,1985,APR,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,45.2,
SURVEY,1985,APR,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,53.3,
SURVEY,1985,AUG,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,90.6,
SURVEY,1985,AUG,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,35.2,
SURVEY,1985,AUG,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,39.9,
SURVEY,1985,AUG,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,43.8,
SURVEY,1985,DEC,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,81.4,
SURVEY,1985,DEC,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,32.2,
SURVEY,1985,DEC,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,41.5,
SURVEY,1985,DEC,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,51.1,
SURVEY,1985,END OF DEC,CATTLE,"CATTLE, COWS, MILK - OPERATIONS WITH INVENTORY",TOTAL,"41,000",
SURVEY,1985,END OF DEC,CATTLE,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",TOTAL,"63,000",
SURVEY,1985,FEB,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,84.4,
SURVEY,1985,FEB,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,40.5,
SURVEY,1985,FEB,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,47.8,
SURVEY,1985,FEB,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,57.2,
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, BULLS, GE 500 LBS - INVENTORY",TOTAL,"42,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, CALVES - INVENTORY",TOTAL,"1,020,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, COWS - INVENTORY",TOTAL,"2,067,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,"230,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,"1,837,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, (EXCL REPLACEMENT) - INVENTORY",TOTAL,"92,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY",TOTAL,"65,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, MILK REPLACEMENT - INVENTORY",TOTAL,"835,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY",TOTAL,"4,440,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY, MEASURED IN $",TOTAL,"2,664,000,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY, MEASURED IN $ / HEAD",TOTAL,600,
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, ON FEED - INVENTORY",TOTAL,"120,000",
SURVEY,1985,FIRST OF JAN,CATTLE,"CATTLE, STEERS, GE 500 LBS - INVENTORY",TOTAL,"319,000",
SURVEY,1985,JAN,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,87.6,
SURVEY,1985,JAN,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,38.2,
SURVEY,1985,JAN,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,46.7,
SURVEY,1985,JAN,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,57.5,
SURVEY,1985,JUL,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,88,
SURVEY,1985,JUL,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,35.4,
SURVEY,1985,JUL,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,40.6,
SURVEY,1985,JUL,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,45,
SURVEY,1985,JUN,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,94.5,
SURVEY,1985,JUN,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,37.3,
SURVEY,1985,JUN,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,43.2,
SURVEY,1985,JUN,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,47,
SURVEY,1985,MAR,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,81.6,
SURVEY,1985,MAR,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,39.8,
SURVEY,1985,MAR,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,46.4,
SURVEY,1985,MAR,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,54.2,
SURVEY,1985,MARKETING YEAR,CATTLE,"CATTLE, COWS, MILK - PRICE RECEIVED, MEASURED IN $ / HEAD",TOTAL,830,
SURVEY,1985,MAY,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,89.4,
SURVEY,1985,MAY,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,39.1,
SURVEY,1985,MAY,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,44.8,
SURVEY,1985,MAY,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,49.9,
SURVEY,1985,NOV,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,88.9,
SURVEY,1985,NOV,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,32.6,
SURVEY,1985,NOV,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,43.1,
SURVEY,1985,NOV,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,52.2,
SURVEY,1985,OCT,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,80.8,
SURVEY,1985,OCT,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,33.6,
SURVEY,1985,OCT,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42,
SURVEY,1985,OCT,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,49.4,
SURVEY,1985,SEP,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,84.7,
SURVEY,1985,SEP,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,34.4,
SURVEY,1985,SEP,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,39.4,
SURVEY,1985,SEP,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,43.9,
SURVEY,1984,APR,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,95.3,
SURVEY,1984,APR,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.8,
SURVEY,1984,APR,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,50.3,
SURVEY,1984,APR,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,59,
SURVEY,1984,AUG,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,86.1,
SURVEY,1984,AUG,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,38.9,
SURVEY,1984,AUG,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,47.9,
SURVEY,1984,AUG,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,56.2,
SURVEY,1984,DEC,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,77.9,
SURVEY,1984,DEC,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,34.3,
SURVEY,1984,DEC,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,45.7,
SURVEY,1984,DEC,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,54.7,
SURVEY,1984,END OF DEC,CATTLE,"CATTLE, COWS, MILK - OPERATIONS WITH INVENTORY",TOTAL,"43,000",
SURVEY,1984,END OF DEC,CATTLE,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",TOTAL,"66,000",
SURVEY,1984,FEB,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,96.3,
SURVEY,1984,FEB,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,40.6,
SURVEY,1984,FEB,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,48.5,
SURVEY,1984,FEB,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,60,
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, BULLS, GE 500 LBS - INVENTORY",TOTAL,"43,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, CALVES - INVENTORY",TOTAL,"1,009,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, COWS - INVENTORY",TOTAL,"2,045,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,"195,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,"1,850,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, (EXCL REPLACEMENT) - INVENTORY",TOTAL,"87,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY",TOTAL,"52,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, HEIFERS, GE 500 LBS, MILK REPLACEMENT - INVENTORY",TOTAL,"810,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY",TOTAL,"4,350,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY, MEASURED IN $",TOTAL,"2,501,250,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, INCL CALVES - INVENTORY, MEASURED IN $ / HEAD",TOTAL,575,
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, ON FEED - INVENTORY",TOTAL,"110,000",
SURVEY,1984,FIRST OF JAN,CATTLE,"CATTLE, STEERS, GE 500 LBS - INVENTORY",TOTAL,"304,000",
SURVEY,1984,JAN,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,91.5,
SURVEY,1984,JAN,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,35.3,
SURVEY,1984,JAN,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.8,
SURVEY,1984,JAN,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,57.2,
SURVEY,1984,JUL,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,88.9,
SURVEY,1984,JUL,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,39.7,
SURVEY,1984,JUL,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,48.2,
SURVEY,1984,JUL,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,55.9,
SURVEY,1984,JUN,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,102,
SURVEY,1984,JUN,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.1,
SURVEY,1984,JUN,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,51,
SURVEY,1984,JUN,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,56.1,
SURVEY,1984,MAR,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,96.3,
SURVEY,1984,MAR,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.9,
SURVEY,1984,MAR,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,50.6,
SURVEY,1984,MAR,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,60.5,
SURVEY,1984,MARKETING YEAR,CATTLE,"CATTLE, COWS, MILK - PRICE RECEIVED, MEASURED IN $ / HEAD",TOTAL,875,
SURVEY,1984,MAY,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,101,
SURVEY,1984,MAY,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,41.7,
SURVEY,1984,MAY,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,49.6,
SURVEY,1984,MAY,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,57,
SURVEY,1984,NOV,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,67.2,
SURVEY,1984,NOV,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,34.4,
SURVEY,1984,NOV,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,43.2,
SURVEY,1984,NOV,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,54.1,
SURVEY,1984,OCT,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,87.8,
SURVEY,1984,OCT,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,36.5,
SURVEY,1984,OCT,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,44.3,
SURVEY,1984,OCT,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,54.7,
SURVEY,1984,SEP,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,91.3,
SURVEY,1984,SEP,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,36.8,
SURVEY,1984,SEP,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,46.9,
SURVEY,1984,SEP,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,55.4,
SURVEY,1983,APR,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,99.8,
SURVEY,1983,APR,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.7,
SURVEY,1983,APR,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,51.9,
SURVEY,1983,APR,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,59.4,
SURVEY,1983,AUG,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,95.8,
SURVEY,1983,AUG,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,38.2,
SURVEY,1983,AUG,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,45.7,
SURVEY,1983,AUG,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,52.3,
SURVEY,1983,DEC,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,90.4,
SURVEY,1983,DEC,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,33.6,
SURVEY,1983,DEC,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,42.3,
SURVEY,1983,DEC,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,53.2,
SURVEY,1983,END OF DEC,CATTLE,"CATTLE, COWS, MILK - OPERATIONS WITH INVENTORY",TOTAL,"44,000",
SURVEY,1983,END OF DEC,CATTLE,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",TOTAL,"68,000",
SURVEY,1983,FEB,CATTLE,"CATTLE, CALVES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,103,
SURVEY,1983,FEB,CATTLE,"CATTLE, COWS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,40.8,
SURVEY,1983,FEB,CATTLE,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,46.8,
SURVEY,1983,FEB,CATTLE,"CATTLE, STEERS & HEIFERS, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,53.3,
SURVEY,1983,FIRST OF JAN,CATTLE,"CATTLE, BULLS, GE 500 LBS - INVENTORY",TOTAL,"44,000",
SURVEY,1983,FIRST OF JAN,CATTLE,"CATTLE, CALVES - INVENTORY",TOTAL,"1,037,000",
SURVEY,1983,FIRST OF JAN,CATTLE,"CATTLE, COWS - INVENTORY",TOTAL,"2,060,000",
SURVEY,1983,FIRST OF JAN,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,"220,000",
